fips,County Population,Total Elderly Count,Elderly per Capita,Maskless per Capita,ICU Beds,Rate of Change,Density per square mile
35051,10791,4039,0.374293392642016,0.03,0,6.03,2.9
35053,16637,3336,0.20051692011781,0.002,0,10.13,2.7
35055,32723,9014,0.275463741099532,0.006,6,9.71,15.0
35057,15461,3319,0.214669167582951,0.097,0,5.03,4.9
35059,4059,887,0.218526730721853,0.12,0,4.16,1.2
35061,76688,13979,0.182284060087628,0.006,0,59.42,71.8
36001,305506,53272,0.17437300740411,0.006,120,181.19,581.9
36003,46091,9055,0.196459178581502,0.062,6,24.94,47.6
36007,190488,36980,0.194132963756247,0.044,47,87.39,284.2
36009,76117,15022,0.197354073334472,0.015,0,43.03,61.4
36011,76576,15189,0.198351964061847,0.0,14,63.77,115.7
36013,126903,26285,0.207126703072425,0.029,26,61.58,127.2
36015,83456,16284,0.195120782208589,0.012,20,45.87,218.1
36017,47207,9850,0.208655496006948,0.048,7,18.23,56.5
36019,80485,14221,0.176691308939554,0.017,21,19.19,79.1
36021,59461,14500,0.243857318242209,0.014,9,19.19,99.4
36023,47581,8035,0.16886992707173,0.001,12,31.87,98.9
36025,44135,11116,0.251863600317209,0.057,0,10.71,33.3
36027,294218,53399,0.181494674017225,0.007,51,152.52,373.9
36029,918702,168935,0.183884436955618,0.018,262,490.65,881.4
36031,36885,8949,0.242618950793005,0.05,0,9.06,21.9
36033,50022,8725,0.174423253768342,0.026,13,15.81,31.7
36035,53383,10752,0.201412434670213,0.078,8,24.74,112.1
36037,57280,11050,0.192912011173184,0.001,10,51.77,121.9
36039,47188,10725,0.227282359922014,0.022,0,19.74,76.1
36041,4416,1407,0.318614130434783,0.042,0,1.77,2.8
36043,61319,13017,0.21228330533766,0.015,0,45.39,45.7
36045,109834,15611,0.142132672942805,0.008,10,38.61,91.6
36049,26296,5000,0.19014298752662,0.069,6,17.1,21.3
36051,62914,11536,0.183361413993706,0.011,0,36.29,103.5
36053,70941,13394,0.188804781438096,0.003,6,42.77,112.2
36055,741770,132495,0.178620057430201,0.018,191,570.77,1132.6
36057,49221,9309,0.189126592308161,0.102,8,25.71,124.6
36059,1356924,246690,0.181800896734084,0.017,461,862.65,4704.8
36063,209281,40860,0.195239892775742,0.001,32,142.74,414.4
36065,228671,43844,0.191733975886754,0.016,51,226.68,193.7
36067,460528,80748,0.175337873050064,0.019,152,327.45,600.0
36069,109777,22621,0.206063200852638,0.001,27,61.29,167.6
36071,384940,55137,0.143235309398867,0.023,76,202.65,459.3
36073,40352,7434,0.18422878667724,0.001,0,23.39,109.6
36075,117124,19686,0.168078276015163,0.017,8,56.16,128.3
36077,59493,12936,0.217437345570067,0.032,14,17.94,62.2
36079,98320,17728,0.180309194467046,0.003,10,62.81,432.9
36083,158714,27805,0.175189334274229,0.018,12,79.81,244.4
36087,325789,51769,0.15890346205673,0.011,39,182.74,1795.9
36089,107740,19359,0.179682569147949,0.027,20,39.03,41.8
36091,229863,43232,0.188077246011755,0.02,19,103.81,271.1
36093,155299,26943,0.173491136452907,0.04,36,108.32,756.6
36095,30999,7047,0.227329913868189,0.007,0,11.16,52.7
36097,17807,3910,0.2195765710114,0.01,0,6.65,55.9
36099,34016,6677,0.196289981185325,0.001,0,15.16,108.9
36101,95379,19211,0.201417502804601,0.036,8,51.03,71.2
36103,1476601,255941,0.173331184253566,0.04,281,1108.9,1637.4
36105,75432,14579,0.193273411814614,0.024,10,28.9,80.1
36107,48203,10094,0.209406053565131,0.019,0,16.97,98.6
36109,102180,15430,0.151008025053827,0.012,16,30.32,214.0
36111,177573,36183,0.203764085756281,0.014,25,72.42,162.3
36113,63944,14674,0.229482046790942,0.026,24,18.1,75.8
36115,61204,12288,0.200771191425397,0.026,0,11.87,76.1
36117,89918,17552,0.19520007117596,0.001,8,44.65,155.3
36119,967506,168511,0.174170496100283,0.025,179,594.87,2204.7
36121,39859,7423,0.186231465917359,0.001,5,25.9,71.1
36123,24913,5316,0.213382571348292,0.0,0,7.48,75.0
37001,169509,29035,0.171288840120584,0.04,20,101.55,356.5
37003,37497,7667,0.204469690908606,0.027,0,32.23,143.1
37005,11137,3116,0.279788093741582,0.153,0,7.77,47.5
37007,24446,4730,0.193487687147182,0.053,0,15.03,50.7
37009,27203,7249,0.266477961989486,0.149,0,13.45,64.0
37011,17557,4020,0.228968502591559,0.096,0,11.77,72.0
37013,46994,11538,0.245520704770822,0.037,8,25.97,57.7
37015,18947,4479,0.236396263260675,0.1,0,9.65,30.4
37017,32722,7459,0.227950614265632,0.073,4,15.81,40.2
37019,142820,46605,0.326319843159221,0.024,19,43.03,126.8
37021,261191,53494,0.204807975772519,0.009,166,112.32,362.9
37023,90485,18720,0.206885119080511,0.091,16,69.97,179.3
37025,216453,29064,0.134273953236961,0.04,25,130.48,492.1
37027,82178,16769,0.204057046898197,0.028,12,71.48,176.1
37029,10867,1833,0.168675807490568,0.091,0,3.13,41.5
37031,69473,17867,0.257179047975472,0.01,8,31.19,131.3
37033,22604,5005,0.221420987435852,0.06,0,9.87,55.8
37035,159551,29156,0.182737807973626,0.035,52,130.61,387.1
37037,74470,18634,0.250221565731167,0.007,4,17.0,93.1
37039,28612,8723,0.304872081644065,0.085,0,10.03,60.3
37041,13943,3521,0.252528150326329,0.044,4,5.71,85.8
37043,11231,3581,0.318849612679192,0.099,0,2.71,49.3
37045,97947,18575,0.189643378561875,0.062,57,74.1,211.3
37047,55508,11419,0.205718094689054,0.179,10,27.84,62.0
37049,102139,20103,0.196820019776971,0.034,72,63.55,146.0
37051,335509,40937,0.122014610636376,0.028,48,140.1,489.7
37053,27763,4551,0.163923207146202,0.157,0,10.23,89.9
37055,37009,8201,0.221594747223648,0.028,0,11.94,88.5
37057,167609,31089,0.185485266304315,0.058,29,105.61,294.7
37059,42846,9279,0.216566307239882,0.074,0,27.23,156.1
37061,58741,11405,0.194157402836179,0.068,9,27.19,71.7
37063,321488,43764,0.136129497835067,0.017,148,116.58,935.7
37065,51472,10509,0.204169257071806,0.021,15,21.29,111.9
37067,382295,62720,0.164061784747381,0.02,259,229.19,859.2
37069,69685,11935,0.171270718232044,0.038,0,36.81,123.3
37071,224529,36651,0.163235038680972,0.038,74,165.81,578.8
37073,11562,2418,0.209133367929424,0.008,0,4.42,35.8
37075,8441,2067,0.244876199502429,0.095,0,3.87,30.3
37077,60443,10674,0.176596131892858,0.042,6,33.35,112.7
37079,21069,3592,0.170487446010727,0.072,0,10.61,80.3
37081,537174,83442,0.155335142802891,0.04,142,242.35,756.4
37083,50010,10690,0.21375724855029,0.014,16,29.13,75.5
37085,135976,17458,0.128390304171324,0.031,14,61.74,192.7
37087,62317,15572,0.24988365935459,0.077,12,29.23,106.6
37089,117417,30961,0.263684134324672,0.014,27,71.03,286.1
37091,23677,4836,0.204248849094058,0.02,10,11.48,69.9
37093,55234,5854,0.105985443748416,0.009,0,25.13,120.2
37095,4937,1114,0.225643103099048,0.133,0,4.52,9.5
37097,181806,29513,0.16233237626921,0.08,36,119.16,277.8
37099,43938,8759,0.199349082798489,0.077,9,27.42,82.1
37101,209339,28558,0.136419873984303,0.032,24,127.39,213.4
37103,9419,2257,0.239622040556322,0.064,0,4.19,21.6
37105,61779,10404,0.168406740154421,0.066,8,32.23,227.0
37107,55949,11303,0.202023271193408,0.109,14,33.94,148.5
37109,86111,15456,0.179489263857115,0.029,10,60.29,262.7
37111,45756,9517,0.207994579945799,0.075,9,37.42,102.1
37113,35858,10350,0.288638518601149,0.153,5,14.58,65.8
37115,21755,5034,0.231395081590439,0.016,0,8.42,46.2
37117,22440,5372,0.239393939393939,0.084,6,15.35,53.1
37119,1110356,127686,0.114995550976444,0.029,173,616.29,1755.5
37121,14964,3810,0.254611066559743,0.096,0,11.03,70.4
37123,27173,5743,0.211349501343245,0.027,0,16.35,56.5
37125,100880,24192,0.239809674861221,0.039,68,61.32,126.5
37127,94298,17956,0.190417612250525,0.044,21,51.84,177.3
37129,234473,43147,0.184016923057239,0.019,57,81.32,1058.1
37131,19483,5256,0.26977364882205,0.017,0,7.32,41.2
37133,197938,19026,0.0961210075882347,0.039,14,105.97,233.1
37135,148476,21654,0.145841752202376,0.01,13,35.87,336.2
37137,12726,3866,0.303787521609304,0.036,0,3.94,39.1
37139,39824,6841,0.171780835676979,0.067,10,22.1,179.2
37141,63060,11716,0.185791309863622,0.05,0,26.39,60.0
37143,13463,3671,0.272673252618287,0.036,0,5.84,54.4
37145,39490,7938,0.20101291466194,0.01,6,20.48,100.6
37147,180742,25045,0.138567682110412,0.034,71,112.16,257.9
37149,20724,6644,0.320594479830149,0.018,6,7.71,86.3
37151,143667,26060,0.181391690506519,0.066,12,82.55,181.1
37153,44829,8183,0.182538089183341,0.05,0,24.61,98.4
37155,130625,20565,0.157435406698565,0.062,25,77.9,141.3
37157,91010,18996,0.20872431600923,0.125,9,41.94,165.6
37159,142088,25371,0.178558358200552,0.086,20,103.97,270.7
37161,67029,14855,0.221620492622596,0.045,18,59.23,120.2
37163,63531,11637,0.183170420739482,0.006,8,38.77,67.1
37165,34823,6531,0.187548459351578,0.137,8,17.55,113.4
37167,62806,12123,0.193022959589848,0.029,10,42.52,153.3
37169,45591,9917,0.21752100195214,0.015,0,26.65,105.6
37171,71783,14964,0.208461613473942,0.019,10,51.32,138.4
37173,14271,2803,0.196412304673814,0.079,0,9.48,26.5
37175,34385,10809,0.314352188454268,0.025,4,11.48,87.4
37177,4016,810,0.201693227091633,0.054,0,0.94,11.3
37179,239859,31234,0.130218169841449,0.06,14,145.68,318.7
37181,44535,8487,0.190569215223981,0.042,20,28.39,179.2
37183,1111761,133864,0.120407173844019,0.015,175,465.29,1078.8
37185,19731,5173,0.262176270842836,0.027,0,12.65,48.9
37187,11580,2932,0.253195164075993,0.113,0,3.97,38.0
37189,56177,9229,0.164284315645193,0.062,10,22.23,163.4
37191,123131,20802,0.168942021099479,0.017,16,51.13,221.7
37193,68412,15162,0.221627784599193,0.046,8,36.9,91.9
37195,81801,15337,0.187491595457268,0.013,14,45.32,220.6
37197,37667,7711,0.204715002522102,0.073,0,26.26,114.7
37199,18069,4744,0.262549117272677,0.028,0,14.94,57.0
38001,2216,632,0.285198555956679,0.219,0,0.42,2.4
38003,10415,2420,0.232357177148344,0.111,0,6.42,7.4
38005,6832,984,0.144028103044496,0.289,0,6.81,4.8
38009,6282,1541,0.245304043298313,0.206,0,1.81,3.9
38011,3024,671,0.221891534391534,0.188,0,3.77,2.7
38013,2115,449,0.212293144208038,0.191,0,0.68,1.8
38015,95626,15859,0.165844017317466,0.172,72,51.84,49.8
38017,181923,22672,0.124624154175118,0.09,111,93.55,84.9
38019,3762,1031,0.274056353003721,0.146,0,1.0,2.7
38021,4872,1009,0.207101806239737,0.151,0,4.61,4.7
38023,2264,574,0.253533568904594,0.186,0,0.35,1.6
38025,4424,714,0.161392405063291,0.195,0,1.61,1.8
38027,2287,541,0.236554438128553,0.269,0,1.58,3.8
38029,3241,911,0.281086084541808,0.16,0,0.74,2.4
38031,3210,727,0.226479750778816,0.265,0,0.9,5.3
38033,1761,451,0.25610448608745,0.187,0,1.29,1.7
38035,69451,9249,0.133173028466113,0.097,26,34.13,46.5
38037,2274,696,0.306068601583113,0.177,0,0.52,1.4
38039,2231,676,0.303003137606455,0.162,0,1.26,3.4
38041,2499,551,0.220488195278111,0.218,0,0.84,2.2
38043,2480,631,0.254435483870968,0.193,0,1.0,1.8
38045,4046,1113,0.275086505190311,0.115,0,2.87,3.6
38047,1850,492,0.265945945945946,0.172,0,1.77,2.0
38049,5745,1202,0.209225413402959,0.206,0,2.48,2.9
38051,2497,803,0.3215859030837,0.169,0,2.32,2.9
38053,15024,1326,0.088258785942492,0.19,0,4.45,2.3
38055,9450,2291,0.242433862433862,0.189,0,4.23,4.2
38057,8187,1642,0.200561866373519,0.189,0,4.39,8.1
38059,31364,5319,0.169589338094631,0.172,0,18.06,14.3
38061,10545,1225,0.116168800379327,0.192,0,3.87,4.2
38063,2879,764,0.26536992011115,0.133,0,1.58,3.2
38065,1959,444,0.226646248085758,0.181,0,0.74,2.6
38067,6801,1622,0.238494339067784,0.08,0,2.13,6.6
38069,3975,945,0.237735849056604,0.253,0,2.13,4.3
38071,11519,2338,0.202969007726365,0.242,0,8.97,9.6
38073,5218,1107,0.212150249137601,0.073,0,3.0,6.3
38075,2327,483,0.207563386334336,0.193,0,0.71,2.8
38077,16177,3021,0.186746615565309,0.155,0,12.16,11.4
38079,14176,1730,0.122037246049661,0.248,0,14.13,15.4
38081,3898,883,0.226526423807081,0.081,0,2.87,4.5
38083,1315,448,0.340684410646388,0.203,0,0.61,1.4
38085,4230,359,0.0848699763593381,0.157,0,3.23,3.8
38089,31489,4372,0.138842135348852,0.207,4,14.23,18.1
38091,1890,476,0.251851851851852,0.172,0,1.0,2.8
38093,20704,4129,0.199430061823802,0.202,6,16.19,9.5
38095,2189,553,0.25262677021471,0.263,0,1.87,2.2
38097,8036,1606,0.199850671976108,0.144,0,5.1,9.4
38099,10641,2292,0.215393290104314,0.087,0,5.61,8.7
38101,67641,8925,0.131946600434648,0.195,19,25.9,30.6
38103,3834,1101,0.28716744913928,0.254,0,3.0,3.3
38105,37589,3456,0.0919417914815504,0.186,0,28.9,10.8
39001,27698,5112,0.184562062242761,0.074,0,15.32,48.9
39003,102351,18509,0.180838487166711,0.085,62,90.39,264.2
39005,53484,10242,0.191496522324433,0.068,6,46.48,125.6
39007,97241,19086,0.19627523369772,0.144,19,38.68,144.6
39009,65327,8915,0.13646731060664,0.071,0,31.35,128.6
39011,45656,8646,0.189372700192746,0.131,6,35.1,114.5
39013,67006,14338,0.213980837536937,0.082,15,40.19,132.3
39015,43432,7967,0.183436176091361,0.177,0,38.26,91.5
39017,383134,57964,0.15128910511727,0.047,74,284.55,788.2
39019,26914,5815,0.216058556884893,0.147,0,17.42,73.1
39021,38885,7188,0.184852770991385,0.084,0,25.61,93.5
39023,134083,26463,0.197362827502368,0.066,38,102.87,348.0
39025,206428,34910,0.169114654988664,0.082,16,169.26,436.5
39027,41968,7369,0.175586160884483,0.171,6,36.61,102.9
39029,101883,21568,0.211693805639803,0.098,20,70.81,202.7
39031,36600,7255,0.198224043715847,0.077,7,23.58,65.4
39033,41494,8871,0.213789945534294,0.101,9,35.94,109.0
39035,1235072,230202,0.186387514250181,0.042,680,898.94,2800.0
39037,51113,10188,0.199323068495295,0.216,6,47.23,88.5
39039,38087,7320,0.192191561425158,0.052,8,35.35,94.9
39041,209177,29584,0.141430463196241,0.018,6,160.06,393.2
39043,74266,16748,0.225513694018797,0.078,18,75.29,306.4
39045,157574,25340,0.160813332148705,0.1,20,126.39,289.8
39047,28525,5216,0.182857142857143,0.157,6,24.81,71.4
39049,1316756,163143,0.123897669727725,0.042,449,924.77,2186.1
39051,42126,7767,0.184375445093292,0.029,7,40.13,105.3
39053,29898,5766,0.192855709412001,0.074,14,25.42,66.3
39055,93649,19803,0.211459812704887,0.03,12,48.74,233.4
39057,168937,29636,0.175426342364313,0.041,20,117.94,390.5
39059,38875,7802,0.200694533762058,0.101,11,30.39,76.8
39061,817473,128675,0.157405810344806,0.069,297,578.94,1976.7
39063,75783,13399,0.176807463415278,0.076,34,58.74,140.7
39065,31365,5112,0.162984218077475,0.149,0,19.39,68.1
39067,15040,3280,0.218085106382979,0.107,0,13.32,39.4
39069,27006,5167,0.191327853069688,0.038,5,21.65,67.8
39071,43161,8168,0.189244920182572,0.157,0,29.9,78.8
39073,28264,5502,0.194664590999151,0.169,4,20.06,69.7
39075,43960,6156,0.140036396724295,0.05,4,14.65,100.3
39077,58266,10279,0.176415061957231,0.191,12,51.87,121.3
39079,32413,5718,0.17641069941073,0.166,4,31.81,79.0
39081,65325,14419,0.220727133562954,0.076,20,58.39,170.7
39083,62322,11599,0.186114052822438,0.138,12,40.48,115.9
39085,230149,47371,0.205827529122438,0.067,27,146.58,1011.2
39087,59463,11383,0.191429964852093,0.089,0,44.13,137.7
39089,176862,29644,0.167610905677873,0.056,38,135.77,243.9
39091,45672,8557,0.187357680854791,0.136,6,29.23,100.0
39093,309833,58196,0.187830218214328,0.089,75,223.61,613.6
39095,428348,71542,0.16701840559545,0.078,251,301.39,1296.2
39097,44731,7098,0.158681898459681,0.037,13,35.16,93.2
39099,228683,49011,0.214318510776927,0.046,67,198.48,580.2
39101,65093,11861,0.182216213724978,0.084,15,52.23,164.7
39103,179746,33188,0.184638322966853,0.068,12,125.13,409.0
39105,22907,4682,0.204391670668355,0.072,0,12.26,55.3
39107,41172,7499,0.182138346449043,0.102,5,25.74,88.3
39109,106987,20255,0.189322067167039,0.077,10,85.61,252.1
39111,13654,3294,0.241247985938187,0.04,0,11.13,32.1
39113,531687,97433,0.183252552723689,0.041,196,409.71,1159.5
39115,14508,3175,0.218844775296388,0.142,0,10.48,36.2
39117,35328,6295,0.178187273550725,0.059,3,24.29,85.8
39119,86215,15699,0.182091283419359,0.136,48,81.42,129.5
39121,14424,4080,0.282861896838602,0.109,0,10.87,36.8
39123,40525,10543,0.260160394818014,0.052,4,31.55,162.5
39125,18672,3561,0.190713367609255,0.095,0,14.13,47.1
39127,36134,6140,0.169923064150108,0.138,0,27.94,88.4
39129,58457,9344,0.159843987888533,0.067,8,58.84,111.1
39131,27772,5063,0.182305919631283,0.186,0,17.52,65.2
39133,162466,27660,0.170251006364409,0.028,16,101.03,331.2
39135,40882,8090,0.19788660045986,0.045,0,31.58,99.7
39137,33861,6096,0.180030123150527,0.041,0,27.81,71.5
39139,121154,23940,0.197599749079684,0.066,37,116.45,251.3
39141,76666,13139,0.171379751128271,0.181,12,56.84,113.3
39143,58518,11312,0.193308041969992,0.139,18,56.16,149.2
39145,75314,14030,0.186286746156093,0.121,16,64.45,130.3
39147,55178,10262,0.185979919533147,0.119,9,46.74,103.0
39149,48590,8274,0.170281951018728,0.182,7,41.97,121.2
39151,370606,73876,0.199338380922057,0.065,128,308.39,652.9
39153,541013,100079,0.184984464328953,0.048,170,390.45,1312.6
39155,197974,43681,0.220640084051441,0.054,42,142.9,340.1
39157,91987,18364,0.199636905214867,0.126,38,73.42,163.1
39159,58988,7481,0.126822404556859,0.175,7,44.97,121.1
39161,28275,5498,0.194447391688771,0.069,5,20.39,70.3
39163,13085,2430,0.185708826901032,0.09,0,7.77,32.6
39165,234602,34945,0.148954399365734,0.062,57,201.68,530.0
39167,59911,12942,0.216020430304952,0.072,11,48.39,97.8
39169,115710,21182,0.183061101028433,0.064,14,69.61,206.4
39171,36692,7060,0.192412514989644,0.035,7,33.23,89.4
39173,130817,20525,0.1568985682289,0.029,10,98.77,203.3
39175,21772,4333,0.199017086165717,0.1,5,25.68,55.6
40001,22194,3515,0.158376137694872,0.105,0,20.29,39.6
40003,5702,1155,0.202560505085935,0.203,0,17.32,6.5
40005,13758,2754,0.200174443959878,0.076,0,14.48,14.5
40007,5311,1051,0.197891169271324,0.153,0,3.03,3.1
40009,21859,3215,0.147079006358937,0.088,6,18.26,24.5
40011,9429,1908,0.202354438434617,0.029,0,7.94,12.9
40013,47995,8645,0.18012292947182,0.094,8,37.29,46.9
40015,28762,4861,0.169007718517488,0.013,0,26.97,23.2
40017,148306,19714,0.132927865359459,0.043,8,113.13,128.9
40019,48111,8282,0.172143584627216,0.128,13,32.45,57.8
40021,48657,8264,0.169841954908852,0.099,30,42.48,62.7
40023,14672,3097,0.211082333696838,0.064,0,11.81,19.7
40025,2137,543,0.254094525035096,0.14,0,0.87,1.3
40027,284014,39189,0.137982634658855,0.046,77,196.74,474.7
40029,5495,1153,0.2098271155596,0.075,0,5.03,11.5
40031,120749,15594,0.129143926657778,0.054,58,66.87,116.1
40033,5666,1163,0.205259442287328,0.06,0,5.45,9.8
40035,14142,2845,0.201173808513647,0.247,0,16.03,19.7
40037,71522,13047,0.182419395430777,0.154,0,43.68,73.6
40039,29003,4099,0.141330207219943,0.006,4,30.26,27.8
40041,43009,10817,0.251505498849078,0.188,6,30.71,56.2
40043,4891,888,0.181557963606624,0.066,0,5.94,4.8
40045,3859,895,0.231925369266649,0.132,0,2.87,3.4
40047,61056,10055,0.164684879454927,0.233,30,44.0,57.2
40049,27711,5050,0.182238100393346,0.075,0,22.16,34.4
40051,55834,9337,0.167227853995773,0.047,9,35.19,47.6
40053,4333,967,0.223171013154858,0.205,0,5.35,4.5
40055,5712,1018,0.178221288515406,0.073,0,3.29,9.8
40057,2653,533,0.200904636260837,0.105,0,3.0,5.4
40059,3688,723,0.196041214750542,0.158,0,3.45,3.5
40061,12627,2576,0.204007285974499,0.146,0,7.48,22.1
40063,13279,2519,0.189698019429174,0.089,0,7.23,17.4
40065,24530,3738,0.152384834896046,0.021,6,13.48,32.9
40067,6002,1288,0.214595134955015,0.084,0,6.87,8.5
40069,11085,2191,0.19765448804691,0.088,0,9.71,17.0
40071,43538,8508,0.195415499104231,0.099,6,45.58,50.6
40073,15765,2579,0.163590231525531,0.046,0,14.26,16.7
40075,8708,1712,0.196600826825907,0.025,0,5.13,9.3
40077,10073,2231,0.221483172838281,0.159,0,7.1,15.4
40079,49853,9104,0.182616893667382,0.142,4,36.23,31.7
40081,34877,6496,0.186254551710296,0.135,0,23.68,36.0
40083,48011,7868,0.163879111037054,0.03,0,31.29,56.3
40085,10253,2007,0.195747586072369,0.188,0,9.45,18.3
40087,40474,6367,0.157310866235114,0.092,0,34.06,60.5
40089,32832,6096,0.185672514619883,0.131,0,20.48,17.9
40091,19596,5069,0.258675239844866,0.085,0,15.39,32.7
40093,7629,1563,0.204876130554463,0.169,0,6.19,7.9
40095,16931,3702,0.218652176481011,0.13,0,11.26,42.7
40097,41100,7766,0.188953771289538,0.173,0,29.16,63.0
40099,14073,2837,0.201591700419243,0.042,0,16.26,32.4
40101,67997,11600,0.170595761577717,0.063,24,70.52,87.6
40103,11131,2227,0.200071871350283,0.069,0,13.87,15.8
40105,10076,1993,0.197796744739976,0.148,0,8.29,18.6
40107,11993,2152,0.17943800550321,0.112,0,11.71,19.7
40109,797434,111829,0.140236057153319,0.096,300,554.52,1013.8
40111,38465,7325,0.190432861042506,0.078,0,25.0,57.5
40113,46963,9663,0.205757724165833,0.077,0,32.32,21.1
40115,31127,5749,0.184694959360041,0.154,9,30.94,67.6
40117,16376,3193,0.194980459208598,0.178,0,14.87,29.2
40119,81784,10648,0.13019661547491,0.083,11,51.55,113.0
40121,43654,8882,0.203463600128281,0.117,15,34.97,35.1
40123,38284,6355,0.165996238637551,0.029,12,35.65,52.0
40125,72592,12052,0.166023804275953,0.042,14,60.32,88.2
40127,11096,2620,0.236121124729632,0.077,0,6.52,8.3
40129,3583,787,0.219648339380407,0.109,0,2.68,3.2
40131,92459,15402,0.166581944429423,0.097,6,76.77,128.6
40133,24258,4452,0.183527083848627,0.095,0,17.87,40.3
40135,41569,7835,0.188481801342346,0.106,0,20.81,63.0
40137,43143,8764,0.203138400203973,0.041,9,42.68,51.8
40139,19983,2361,0.118150427863684,0.123,0,17.42,10.1
40141,7250,1467,0.202344827586207,0.042,0,6.26,9.2
40143,651552,96463,0.14805111487648,0.074,379,460.03,1058.1
40145,81289,13651,0.167931700476079,0.032,6,57.84,130.1
40147,51527,10187,0.197702175558445,0.118,8,33.48,122.7
40149,10916,2038,0.186698424331257,0.024,0,10.03,11.6
40151,8793,1530,0.174002047082907,0.165,0,14.03,6.9
40153,20211,3313,0.16392063727673,0.146,6,16.71,16.2
41001,16124,4266,0.264574547258745,0.051,2,6.0,5.3
41003,93053,15639,0.168065511052841,0.007,12,17.06,126.6
41005,418187,78457,0.18761224045702,0.016,54,113.23,201.0
41007,40224,9428,0.234387430389817,0.052,4,5.97,44.7
41009,52354,10044,0.191847805325286,0.048,0,10.03,75.1
41011,64487,17093,0.265061175120567,0.128,12,10.1,39.5
41013,24404,6140,0.251598098672349,0.019,0,6.81,7.0
41015,22925,8025,0.350054525627045,0.025,0,4.35,13.7
41017,197692,40480,0.204762964611618,0.01,36,48.26,52.3
41019,110980,29193,0.263047395927194,0.082,32,13.55,21.4
41021,1912,528,0.276150627615063,0.008,0,0.45,1.6
41023,7199,2259,0.313793582442006,0.014,0,1.06,1.6
41025,7393,1844,0.24942513188151,0.032,2,1.03,0.7
41027,23382,3806,0.162774784021897,0.03,0,12.97,42.8
41029,220944,49848,0.225613730175972,0.044,50,62.35,73.0
41031,24658,4888,0.1982318111769,0.018,0,18.16,12.2
41033,87487,23063,0.263616308708722,0.028,12,20.19,50.4
41035,68238,14786,0.216682786717078,0.097,0,32.26,11.2
41037,7869,2003,0.254543143982717,0.05,0,1.9,1.0
41039,382067,76174,0.199373408328906,0.031,67,80.26,77.2
41041,49962,14656,0.293342940634883,0.001,0,7.55,47.0
41043,129749,24742,0.19069125773609,0.057,11,38.1,50.9
41045,30571,5140,0.168133198128946,0.071,8,15.97,3.2
41047,347818,56279,0.161805886986872,0.029,68,142.39,266.7
41049,11603,1945,0.167629061449625,0.026,0,4.87,5.5
41051,812855,112877,0.13886486519736,0.013,165,240.81,1704.9
41053,86085,15921,0.184945112388918,0.013,0,21.84,101.8
41055,1780,453,0.254494382022472,0.008,0,0.26,2.1
41057,27036,7140,0.264092321349312,0.125,4,5.45,22.9
41059,77950,12510,0.16048749198204,0.043,3,39.94,23.6
41061,26835,5766,0.214868641699273,0.034,4,5.9,12.6
41063,7208,2143,0.297308546059933,0.041,0,0.16,2.2
41065,26682,5600,0.20987931939135,0.019,17,11.84,10.6
41067,601592,83361,0.138567334672004,0.006,85,172.77,731.4
41069,1332,484,0.363363363363363,0.023,0,0.39,0.8
41071,107100,19099,0.178328664799253,0.021,11,28.16,138.6
42001,103009,21730,0.21095244104884,0.039,8,80.97,195.5
42003,1216045,235279,0.193478859746144,0.017,580,800.06,1675.6
42005,64735,14629,0.225982853170619,0.027,12,52.29,105.5
42007,163929,36098,0.220205088788439,0.015,20,138.9,392.3
42009,47888,11221,0.234317574340127,0.014,4,43.71,49.2
42011,421164,74119,0.175986076682717,0.036,71,302.39,480.4
42013,121829,25935,0.212880348685453,0.041,50,112.06,241.7
42015,60323,13213,0.219037514712465,0.042,42,36.06,54.6
42017,628270,120789,0.192256513919175,0.014,90,406.48,1034.7
42019,187853,36469,0.194135840258074,0.035,35,151.48,233.1
42021,130192,30242,0.232287698168858,0.026,30,132.81,208.7
42023,4447,1248,0.280638632786148,0.147,0,3.87,12.8
42025,64182,13944,0.217257174908853,0.013,13,45.61,171.1
42027,162385,24134,0.148622101795117,0.017,0,83.19,138.7
42029,524989,88351,0.168291145147803,0.006,93,259.23,664.7
42031,38438,7796,0.202820125917061,0.057,7,32.13,66.6
42033,79255,16614,0.209627152861018,0.051,27,72.52,71.3
42035,38632,7402,0.191602816318078,0.014,10,37.65,44.2
42037,64964,13032,0.200603411120005,0.02,22,40.32,139.3
42039,84629,17963,0.212255846104763,0.024,16,92.0,87.7
42041,253370,47750,0.188459565062951,0.031,45,168.26,431.6
42043,278299,48420,0.173985533544856,0.032,142,192.58,510.6
42045,566747,94994,0.167612709021839,0.01,100,302.61,3040.5
42047,29910,6737,0.225242393848211,0.055,0,28.39,38.6
42049,269728,50250,0.186298789892039,0.016,88,194.94,351.1
42051,129274,28057,0.217035134675186,0.053,15,159.61,172.8
42053,7247,1651,0.227818407616945,0.016,0,6.65,18.1
42055,155027,31169,0.201055300044508,0.023,24,130.23,193.7
42057,14530,3198,0.220096352374398,0.013,0,13.29,33.9
42059,36233,7014,0.193580437722518,0.104,0,29.94,67.2
42061,45144,9639,0.213516746411483,0.07,7,42.03,52.5
42063,84073,16822,0.200088018745614,0.015,12,42.77,107.5
42065,43425,9343,0.215152561888313,0.083,5,33.52,69.3
42067,24763,5113,0.206477405807051,0.065,0,19.55,63.0
42069,209674,42622,0.203277468832569,0.007,51,114.29,467.1
